source_doc,source_prov,kind,cited_ref,cited_doc,cited_prov,cited_in_corpus,count,source_text
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 20,pasal_internal,Pasal 15 ayat (2),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 15,True,1,(1) Pihak yang memiliki jenis ITSK yang sama dengan jenis ITSK Peserta sebagaimana dimaksud dalam Pasal 15 ayat (2) mempunyai hak yang sama untuk mengajukan permohonan izin usaha kepada Otoritas Jasa Keuangan. (2) Otoritas Jasa Keuangan memberikan surat izin usaha bagi Peserta sebagaimana dimaksud pada ayat (1) dan
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 22,pasal_internal,Pasal 21 ayat (2),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 21,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 21 ayat (2) dan/atau ayat (3) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB VI PENGAWASAN, EVALUASI, DAN PEMANTAUAN Bagian Kesatu Pengawasan oleh Otoritas Jasa Keuangan"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 27,pasal_internal,Pasal 26 ayat (1),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 26,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 26 ayat (1) dan/atau ayat (4) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. Bagian Ketiga Prinsip Pemantauan oleh Asosiasi"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 28,pasal_internal,Pasal 21,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 21,True,1,"(1) Asosiasi sebagaimana dimaksud dalam Pasal 21 menetapkan standar dengan menggunakan pendekatan disiplin pasar yang paling sedikit: a. memastikan kepatuhan penyampaian pelaporan Otoritas Jasa Keuangan; b. merumuskan aturan operasional, industri, perilaku pasar, dan kode berdasarkan karakteristik Penyelenggara ITSK; standar etik, c. menerima dan meneruskan laporan serta menerima keluhan; d. menyusun statistik keuangan dan memantau risiko serta penelitian tentang isu makro dan mikro keuangan; e. melaksanakan perintah Otoritas Jasa Keuangan kepada Penyelenggara ITSK untuk mendukung fungsi pengaturan, pengawasan, serta diseminasi informasi; f. menetapkan mekanisme asesmen mandiri, termasuk mekanisme pengenaan sanksi atas pelanggaran anggota terhadap aturan dan kode etik; g. melaksanakan pendidikan dan pelatihan; h. melaksanakan Pelindungan Konsumen; dan i. melaksanakan internasional. lebih asosiasi Penyelenggara ITSK ditetapkan oleh Otoritas Jasa Keuangan. mengenai kerjasama domestik dan (2) Ketentuan BAB VII LAPORAN BERKALA DAN INSIDENTIL"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 30,pasal_internal,Pasal 29 ayat (1),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 29,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 29 ayat (1), ayat (3), dan/atau ayat (4) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB VIII TATA KELOLA"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 33,pasal_internal,Pasal 31,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 31,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 31 dan/atau Pasal 32 dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB IX PUSAT DATA"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 33,pasal_internal,Pasal 32,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 32,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 31 dan/atau Pasal 32 dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB IX PUSAT DATA"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 39,pasal_internal,Pasal 38 ayat (1),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 38,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 38 ayat (1), ayat (2), dan/atau ayat (4) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB XIII ASPEK KELEMBAGAAN"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 40,pasal_internal,Pasal 8 ayat (3) huruf a,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 8,True,1,"(1) Untuk pengembangan dan penguatan penyelenggaraan ITSK, Otoritas Jasa Keuangan melakukan penataan kelembagaan penyelenggaraan ITSK. (2) Aspek kelembagaan Penyelenggara ITSK yang telah terdaftar paling sedikit mencakup: a. tata kelola sebagaimana dimaksud dalam Pasal 8 ayat (3) huruf a; dan b. kesiapan permodalan dan sumber daya untuk melakukan uji coba dan pengembangan inovasi sebagaimana dimaksud dalam Pasal 9 ayat (5) huruf f, dalam mendukung pencapaian tujuan Penyelenggara ITSK. (3) Aspek kelembagaan Penyelenggara ITSK yang telah memperoleh izin usaha paling sedikit mencakup: a. dukungan organisasi; b. c. sumber daya; tata kelola; dan d. pelaksanaan anggaran operasional, dalam mendukung pencapaian tujuan Penyelenggara ITSK. (4) Penyelenggara ITSK yang telah terdaftar dan/atau memperoleh dalam menjalankan usaha penyelenggaraan ITSK wajib mengutamakan prinsip tata kelola kelembagaan yang baik. izin (5) Ketentuan mengenai aspek kelembagaan bagi Penyelenggara ITSK yang telah memperoleh izin usaha sebagaimana dimaksud pada ayat (3) mengikuti Peraturan Otoritas Jasa Keuangan mengenai perizinan dan pengawasan masing-masing jenis ITSK."
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 40,pasal_internal,Pasal 9 ayat (5) huruf f,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 9,True,1,"(1) Untuk pengembangan dan penguatan penyelenggaraan ITSK, Otoritas Jasa Keuangan melakukan penataan kelembagaan penyelenggaraan ITSK. (2) Aspek kelembagaan Penyelenggara ITSK yang telah terdaftar paling sedikit mencakup: a. tata kelola sebagaimana dimaksud dalam Pasal 8 ayat (3) huruf a; dan b. kesiapan permodalan dan sumber daya untuk melakukan uji coba dan pengembangan inovasi sebagaimana dimaksud dalam Pasal 9 ayat (5) huruf f, dalam mendukung pencapaian tujuan Penyelenggara ITSK. (3) Aspek kelembagaan Penyelenggara ITSK yang telah memperoleh izin usaha paling sedikit mencakup: a. dukungan organisasi; b. c. sumber daya; tata kelola; dan d. pelaksanaan anggaran operasional, dalam mendukung pencapaian tujuan Penyelenggara ITSK. (4) Penyelenggara ITSK yang telah terdaftar dan/atau memperoleh dalam menjalankan usaha penyelenggaraan ITSK wajib mengutamakan prinsip tata kelola kelembagaan yang baik. izin (5) Ketentuan mengenai aspek kelembagaan bagi Penyelenggara ITSK yang telah memperoleh izin usaha sebagaimana dimaksud pada ayat (3) mengikuti Peraturan Otoritas Jasa Keuangan mengenai perizinan dan pengawasan masing-masing jenis ITSK."
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 41,pasal_internal,Pasal 40 ayat (4),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 40,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 40 ayat (4) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB XIV KERJA SAMA DALAM PENYELENGGARAAN ITSK"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 43,pasal_internal,Pasal 42 ayat (2),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 42,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 42 ayat (2), ayat (3), dan/atau ayat (4) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB XV ASPEK KEPATUHAN LAINNYA"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 49,pasal_internal,Pasal 48 ayat (1),POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 48,True,1,"(1) Pelanggaran terhadap ketentuan sebagaimana dimaksud dalam Pasal 48 ayat (1) dikenakan sanksi administratif berupa: a. peringatan tertulis; b. penghentian sementara, sebagian, atau seluruh kegiatan termasuk pelaksanaan kerja sama; pembatalan persetujuan; c. d. pembatalan pendaftaran; dan/atau e. pencabutan izin. (2) Sanksi administratif sebagaimana dimaksud pada ayat (1) huruf b sampai dengan huruf e dapat dikenakan dengan atau tanpa didahului pengenaan sanksi administratif berupa peringatan tertulis sebagaimana dimaksud pada ayat (1) huruf a. BAB XIX KETENTUAN PERALIHAN"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 50,pasal_internal,Pasal 16,POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pasal 16,True,1,"(1) Penyelenggara inovasi keuangan digital yang sedang dalam proses permohonan pencatatan dan peserta regulatory sandbox yang masih dalam pelaksanaan sebagaimana diatur dalam regulatory Nomor Keuangan Jasa Peraturan 13/POJK.02/2018 tentang Inovasi Keuangan Digital di Sektor Jasa Keuangan diberikan status: a. direkomendasikan dengan kewajiban melakukan pendaftaran atau izin usaha kepada Otoritas Jasa Keuangan; sandbox Otoritas b. direkomendasikan tanpa kewajiban melakukan pendaftaran atau izin usaha kepada Otoritas Jasa Keuangan; atau tidak direkomendasikan, c. paling Peraturan Otoritas Jasa Keuangan ini. lambat 6 (enam) bulan sejak berlakunya (2) Peserta regulatory sandbox yang diberikan hasil berupa status direkomendasikan dengan kewajiban melakukan pendaftaran atau izin usaha kepada Otoritas Jasa Keuangan sebagaimana dimaksud pada ayat sebagaimana dimaksud dalam Pasal 16 dan"
POJK_No3_2024_Inovasi_Teknologi_Keuangan,Pembukaan,pasal_external,Pasal 216 ayat (1) UU 4/2023,,Pasal 216,False,1,"Mengingat : a. bahwa untuk melaksanakan kewenangan pengaturan dan pengawasan sebagaimana dimaksud dalam Pasal 216 ayat (1) Undang-Undang Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan, Otoritas Jasa Keuangan berwenang mengatur inovasi teknologi sektor keuangan; b. bahwa ketentuan mengenai inovasi keuangan digital sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.02/2018 tentang Inovasi Keuangan Digital di Sektor Jasa Keuangan sudah tidak sesuai dengan kebutuhan sehingga perlu diubah; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Otoritas Jasa Keuangan tentang Penyelenggaraan Inovasi Teknologi Sektor Keuangan; : 1. Undang-Undang Nomor 21 Tahun 2011 tentang Otoritas Jasa Keuangan (Lembaran Negara Republik Indonesia Tahun 2011 Nomor 111, Tambahan Lembaran Negara Republik Indonesia Nomor 5253) sebagaimana diubah dengan Undang-Undang Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan (Lembaran Negara Republik Indonesia Tahun 2023 Nomor 4, Tambahan Lembaran Negara Republik Indonesia Nomor 6845); 2. Undang-Undang Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan (Lembaran Negara Republik Indonesia Tahun 2023 Nomor 4, Tambahan Lembaran Negara Republik Indonesia Nomor 6845);"
